	443	0.5
   137	   133	-1592.877576
   139	   134	-1592.879309
   140	   135	-1592.932771
   141	   136	-1592.956519
   142	   137	-1592.977493
   143	   138	-1592.988576
   144	   139	-1592.992426
   145	   140	-1593.022205
   146	   141	-1593.067841
   147	   142	-1593.088425
   148	   143	-1593.154478
   152	   144	-1593.196326
   154	   145	-1593.220024
   155	   146	-1593.240717
   156	   147	-1593.247822
   157	   148	-1593.264677
   158	   149	-1593.276163
   159	   150	-1593.283966
   160	   151	-1593.289509
   161	   152	-1593.321875
   162	   153	-1593.333379
   163	   154	-1593.363636
   164	   155	-1593.382929
   166	   156	-1593.391069
   167	   157	-1593.395698
   168	   158	-1593.398788
   169	   159	-1593.417053
   171	   160	-1593.429193
   173	   161	-1593.445907
   174	   162	-1593.448439
   175	   163	-1593.450605
   178	   164	-1593.471518
   180	   165	-1593.475034
   182	   166	-1593.495539
   183	   167	-1593.500159
   184	   168	-1593.535472
   185	   169	-1593.540832
   186	   170	-1593.542319
   188	   171	-1593.551388
   190	   172	-1593.558746
   192	   173	-1593.559749
   193	   174	-1593.561604
   194	   175	-1593.565731
   195	   176	-1593.569186
   196	   177	-1593.570195
   202	   178	-1593.581390
   203	   179	-1593.590745
   206	   180	-1593.595642
   207	   181	-1593.606378
   210	   182	-1593.618033
   219	   183	-1593.619183
   222	   184	-1593.622608
   223	   185	-1593.627121
   224	   186	-1593.630894
   227	   187	-1593.632812
   231	   188	-1593.635271
   236	   189	-1593.640401
   251	   190	-1593.642658
   259	   191	-1593.644744
   261	   192	-1593.648352
   262	   193	-1593.660981
   303	   194	-1593.663194
   324	   195	-1593.666600
   329	   196	-1593.668496
   354	   197	-1593.671218
   373	   198	-1593.673005
   374	   199	-1593.674197
   413	   200	-1593.684927
   415	   201	-1593.690410
   510	   202	-1593.695301
   521	   203	-1593.709360
   537	   204	-1593.714579
   576	   205	-1593.718581
   579	   206	-1593.720645
   581	   207	-1593.723911
   594	   208	-1593.726760
   694	   208	-1593.726760
   794	   208	-1593.726760
   858	   209	-1593.728232
   907	   210	-1593.730779
   909	   211	-1593.733521
   912	   212	-1593.735208
   949	   213	-1593.740712
  1049	   213	-1593.740712
  1073	   214	-1593.758389
  1079	   215	-1593.761016
  1080	   216	-1593.764387
  1088	   217	-1593.770360
  1157	   218	-1593.772161
  1161	   219	-1593.773220
  1162	   220	-1593.775333
  1232	   221	-1593.777377
  1233	   222	-1593.781721
  1259	   223	-1593.783034
  1359	   223	-1593.783698
  1367	   224	-1593.785795
  1467	   224	-1593.785795
  1515	   225	-1593.789511
  1615	   225	-1593.789511
  1677	   226	-1593.794687
  1777	   226	-1593.794687
  1877	   226	-1593.794756
  1977	   226	-1593.794756
  2020	   227	-1593.797300
  2109	   228	-1593.799667
  2114	   229	-1593.802600
  2214	   229	-1593.802868
  2314	   229	-1593.803786
  2414	   229	-1593.803786
  2514	   229	-1593.803786
  2614	   229	-1593.803786
  2714	   229	-1593.803786
  2814	   229	-1593.803786
  2914	   229	-1593.803786
  3014	   229	-1593.803786
  3114	   229	-1593.803786
