	443	0.6
   281	   180	-1598.342408
   283	   181	-1598.348082
   284	   182	-1598.350790
   293	   183	-1598.363104
   297	   184	-1598.364442
   298	   185	-1598.366418
   299	   186	-1598.369047
   309	   187	-1598.373028
   313	   188	-1598.376900
   324	   189	-1598.380848
   335	   190	-1598.382808
   350	   191	-1598.386195
   352	   192	-1598.388482
   372	   193	-1598.389514
   374	   194	-1598.392515
   403	   195	-1598.395946
   422	   196	-1598.400677
   473	   197	-1598.402609
   477	   198	-1598.404337
   481	   199	-1598.406865
   486	   200	-1598.412403
   487	   201	-1598.430633
   531	   202	-1598.436022
   554	   203	-1598.443397
   557	   204	-1598.445873
   567	   205	-1598.450877
   568	   206	-1598.453687
   569	   207	-1598.458691
   570	   208	-1598.460442
   571	   209	-1598.465682
   580	   210	-1598.467848
   582	   211	-1598.470643
   589	   212	-1598.473369
   592	   213	-1598.475423
   595	   214	-1598.480851
   606	   215	-1598.495935
   609	   216	-1598.511302
   693	   217	-1598.513039
   714	   218	-1598.515676
   722	   219	-1598.520955
   742	   220	-1598.526868
   842	   220	-1598.526868
   856	   221	-1598.529178
   862	   222	-1598.531369
   899	   223	-1598.535462
   906	   224	-1598.538459
   909	   225	-1598.547697
   942	   226	-1598.550929
   967	   227	-1598.556101
   972	   228	-1598.558054
   975	   229	-1598.559725
   987	   230	-1598.562777
  1053	   231	-1598.566752
  1095	   232	-1598.569293
  1128	   233	-1598.582301
  1133	   234	-1598.586285
  1166	   235	-1598.589189
  1229	   236	-1598.590432
  1329	   236	-1598.590432
  1360	   237	-1598.592070
  1375	   238	-1598.600753
  1475	   238	-1598.600753
  1575	   238	-1598.600753
  1675	   238	-1598.600753
  1775	   238	-1598.600753
  1779	   239	-1598.602787
  1879	   239	-1598.602787
  1979	   239	-1598.602787
  2049	   240	-1598.610721
  2149	   240	-1598.610721
  2249	   240	-1598.610721
  2349	   240	-1598.610721
  2449	   240	-1598.610721
  2549	   240	-1598.610721
  2649	   240	-1598.610721
  2749	   240	-1598.610721
  2849	   240	-1598.610721
  2939	   241	-1598.614915
  3039	   241	-1598.614915
  3139	   241	-1598.614915
  3239	   241	-1598.614915
  3339	   241	-1598.614915
  3439	   241	-1598.614915
  3539	   241	-1598.615075
  3639	   241	-1598.615075
  3739	   241	-1598.615075
  3839	   241	-1598.615075
  3939	   241	-1598.615075
