	443	0.4
  1059	   189	-1588.003655
  1159	   189	-1588.003884
  1259	   189	-1588.004048
  1276	   190	-1588.011894
  1328	   191	-1588.012903
  1428	   191	-1588.013454
  1528	   191	-1588.013454
  1628	   191	-1588.013454
  1728	   191	-1588.013454
  1732	   192	-1588.016497
  1776	   193	-1588.027179
  1876	   193	-1588.027179
  1976	   193	-1588.027179
  2076	   193	-1588.027183
  2176	   193	-1588.027183
  2276	   193	-1588.027183
  2376	   193	-1588.027183
  2476	   193	-1588.027183
  2576	   193	-1588.027183
  2676	   193	-1588.027183
  2776	   193	-1588.027183
