	443	0.5
   321	   175	-1593.701112
   322	   176	-1593.704892
   325	   177	-1593.708761
   329	   178	-1593.711420
   335	   179	-1593.712866
   336	   180	-1593.719411
   342	   181	-1593.726732
   347	   182	-1593.731368
   351	   183	-1593.735755
   365	   184	-1593.741119
   384	   185	-1593.743685
   385	   186	-1593.747988
   398	   187	-1593.749980
   439	   188	-1593.768454
   461	   189	-1593.772945
   502	   190	-1593.774431
   524	   191	-1593.775806
   602	   192	-1593.780472
   626	   193	-1593.782432
   650	   194	-1593.783899
   670	   195	-1593.785317
   672	   196	-1593.790348
   680	   197	-1593.792390
   759	   198	-1593.795366
   816	   199	-1593.798494
   869	   200	-1593.800421
   969	   200	-1593.800598
  1069	   200	-1593.800760
  1090	   201	-1593.804079
  1103	   202	-1593.814794
  1203	   202	-1593.814794
  1220	   203	-1593.815871
  1227	   204	-1593.816958
  1316	   205	-1593.818847
  1416	   205	-1593.819253
  1453	   206	-1593.821379
  1456	   207	-1593.822779
  1458	   208	-1593.823971
  1558	   208	-1593.823971
  1658	   208	-1593.823971
  1758	   208	-1593.823971
  1858	   208	-1593.823971
  1958	   208	-1593.824225
  2058	   208	-1593.824225
  2158	   208	-1593.824225
  2258	   208	-1593.824225
  2358	   208	-1593.824225
  2458	   208	-1593.824225
