	3285	0.2
   474	   458	-12255.195682
   475	   459	-12255.256749
   478	   460	-12255.357361
   479	   461	-12255.383117
   480	   462	-12255.421729
   481	   463	-12255.425476
   482	   464	-12255.462600
   483	   465	-12255.569855
   484	   466	-12255.632793
   485	   467	-12255.656313
   486	   468	-12255.697429
   487	   469	-12255.764857
   488	   470	-12255.826258
   489	   471	-12255.905808
   490	   472	-12255.973174
   491	   473	-12256.008940
   492	   474	-12256.058300
   493	   475	-12256.099463
   494	   476	-12256.107770
   495	   477	-12256.173461
   496	   478	-12256.214677
   497	   479	-12256.287502
   499	   480	-12256.315248
   500	   481	-12256.365028
   501	   482	-12256.401102
   502	   483	-12256.441174
   503	   484	-12256.502348
   504	   485	-12256.523961
   505	   486	-12256.607907
   506	   487	-12256.660727
   507	   488	-12256.724416
   508	   489	-12256.756274
   509	   490	-12256.820529
   510	   491	-12256.869165
   511	   492	-12256.946771
   512	   493	-12257.053973
   513	   494	-12257.139976
   514	   495	-12257.174101
   515	   496	-12257.238101
   516	   497	-12257.256387
   517	   498	-12257.306642
   518	   499	-12257.323453
   519	   500	-12257.385308
   520	   501	-12257.421267
   521	   502	-12257.538550
   522	   503	-12257.555415
   523	   504	-12257.589550
   525	   505	-12257.610474
   526	   506	-12257.672975
   527	   507	-12257.715409
   528	   508	-12257.725545
   529	   509	-12257.828128
   530	   510	-12257.916465
   531	   511	-12257.937948
   532	   512	-12257.960814
   533	   513	-12258.004235
   534	   514	-12258.035698
   535	   515	-12258.054996
   536	   516	-12258.125263
   537	   517	-12258.207789
   538	   518	-12258.292822
   541	   519	-12258.309242
   542	   520	-12258.328309
   543	   521	-12258.363436
   544	   522	-12258.389281
   545	   523	-12258.452936
   546	   524	-12258.504588
   547	   525	-12258.511651
   548	   526	-12258.546539
   549	   527	-12258.576680
   550	   528	-12258.614220
   551	   529	-12258.654524
   552	   530	-12258.672687
   553	   531	-12258.708973
   554	   532	-12258.738965
   555	   533	-12258.794871
   556	   534	-12258.830811
   557	   535	-12258.874644
   558	   536	-12258.924031
   559	   537	-12258.990177
   560	   538	-12259.003475
   561	   539	-12259.040474
   562	   540	-12259.063536
   563	   541	-12259.090877
   565	   542	-12259.115288
   566	   543	-12259.130453
   567	   544	-12259.168401
   568	   545	-12259.236582
   569	   546	-12259.302009
   570	   547	-12259.323101
   571	   548	-12259.337042
   572	   549	-12259.362601
   573	   550	-12259.420143
   574	   551	-12259.458046
   575	   552	-12259.501731
   576	   553	-12259.519431
   577	   554	-12259.551327
   578	   555	-12259.585714
   579	   556	-12259.610638
   580	   557	-12259.634463
   581	   558	-12259.690658
   582	   559	-12259.732542
   583	   560	-12259.821263
   584	   561	-12259.849436
   585	   562	-12259.852484
   588	   563	-12259.881171
   589	   564	-12259.931228
   590	   565	-12259.943196
   591	   566	-12260.004854
   592	   567	-12260.021947
   593	   568	-12260.074933
   594	   569	-12260.079006
   595	   570	-12260.089956
   596	   571	-12260.127854
   597	   572	-12260.131888
   598	   573	-12260.182354
   599	   574	-12260.214768
   600	   575	-12260.260552
   602	   576	-12260.324375
   603	   577	-12260.356938
   604	   578	-12260.400439
   605	   579	-12260.439889
   607	   580	-12260.448370
   609	   581	-12260.488590
   610	   582	-12260.544859
   611	   583	-12260.566859
   612	   584	-12260.631287
   613	   585	-12260.636521
   614	   586	-12260.646951
   615	   587	-12260.655209
   616	   588	-12260.730790
   617	   589	-12260.799327
   618	   590	-12260.807243
   619	   591	-12260.850144
   620	   592	-12260.865232
   621	   593	-12260.890459
   623	   594	-12260.928373
   624	   595	-12260.934490
   625	   596	-12260.945759
   626	   597	-12260.990902
   627	   598	-12260.999971
   628	   599	-12261.008592
   629	   600	-12261.035265
   631	   601	-12261.078891
   632	   602	-12261.095794
   633	   603	-12261.119984
   634	   604	-12261.214650
   635	   605	-12261.297628
   636	   606	-12261.304715
   637	   607	-12261.352493
   638	   608	-12261.383506
   639	   609	-12261.454337
   640	   610	-12261.481911
   642	   611	-12261.491115
   643	   612	-12261.510706
   644	   613	-12261.550475
   645	   614	-12261.568774
   646	   615	-12261.603240
   647	   616	-12261.638479
   648	   617	-12261.655939
   649	   618	-12261.672800
   650	   619	-12261.684999
   651	   620	-12261.694569
   652	   621	-12261.700826
   653	   622	-12261.730021
   654	   623	-12261.766983
   656	   624	-12261.812381
   657	   625	-12261.839267
   658	   626	-12261.875301
   659	   627	-12261.891241
   660	   628	-12261.945256
   661	   629	-12261.986642
   662	   630	-12262.023024
   663	   631	-12262.046712
   664	   632	-12262.049807
   665	   633	-12262.086994
   666	   634	-12262.100721
   667	   635	-12262.154984
   668	   636	-12262.159847
   669	   637	-12262.174199
   671	   638	-12262.211386
   672	   639	-12262.231481
   673	   640	-12262.247777
   674	   641	-12262.306261
   675	   642	-12262.313969
   676	   643	-12262.346570
   677	   644	-12262.354278
   678	   645	-12262.361066
   679	   646	-12262.415743
   680	   647	-12262.443125
   681	   648	-12262.451694
   682	   649	-12262.480705
   683	   650	-12262.513825
   684	   651	-12262.553757
   685	   652	-12262.595668
   686	   653	-12262.601068
   687	   654	-12262.610026
   688	   655	-12262.665882
   690	   656	-12262.702218
   691	   657	-12262.712200
   692	   658	-12262.714814
   693	   659	-12262.717517
   694	   660	-12262.744582
   695	   661	-12262.795826
   696	   662	-12262.842146
   697	   663	-12262.855940
   698	   664	-12262.869348
   699	   665	-12262.888846
   700	   666	-12262.910084
   701	   667	-12262.918481
   702	   668	-12262.947099
   703	   669	-12262.966572
   704	   670	-12262.972005
   705	   671	-12262.994821
   706	   672	-12263.031920
   707	   673	-12263.039502
   708	   674	-12263.043335
   709	   675	-12263.065798
   710	   676	-12263.073749
   711	   677	-12263.111488
   713	   678	-12263.132479
   714	   679	-12263.146482
   715	   680	-12263.179426
   716	   681	-12263.209659
   717	   682	-12263.231728
   718	   683	-12263.255899
   719	   684	-12263.278620
   720	   685	-12263.296594
   722	   686	-12263.300170
   723	   687	-12263.333606
   724	   688	-12263.378552
   725	   689	-12263.420482
   726	   690	-12263.426942
   727	   691	-12263.430897
   729	   692	-12263.461851
   730	   693	-12263.470217
   731	   694	-12263.489296
   732	   695	-12263.535160
   733	   696	-12263.575630
   734	   697	-12263.581116
   735	   698	-12263.627881
   736	   699	-12263.643665
   739	   700	-12263.647293
   740	   701	-12263.674738
   741	   702	-12263.697636
   742	   703	-12263.713599
   743	   704	-12263.731406
   745	   705	-12263.744293
   746	   706	-12263.757821
   747	   707	-12263.816657
   748	   708	-12263.827063
   749	   709	-12263.830404
   750	   710	-12263.856399
   751	   711	-12263.866015
   753	   712	-12263.901962
   754	   713	-12263.920724
   755	   714	-12263.928879
   756	   715	-12263.945307
   757	   716	-12263.974643
   759	   717	-12263.994592
   760	   718	-12264.014711
   762	   719	-12264.019201
   763	   720	-12264.045596
   764	   721	-12264.057640
   765	   722	-12264.059556
   766	   723	-12264.110805
   767	   724	-12264.115917
   768	   725	-12264.132607
   769	   726	-12264.159395
   770	   727	-12264.164361
   771	   728	-12264.191048
   772	   729	-12264.209073
   773	   730	-12264.213636
   774	   731	-12264.230486
   775	   732	-12264.233027
   776	   733	-12264.253917
   777	   734	-12264.292882
   778	   735	-12264.342164
   779	   736	-12264.363341
   780	   737	-12264.387745
   783	   738	-12264.389150
   784	   739	-12264.409962
   785	   740	-12264.435180
   786	   741	-12264.450935
   787	   742	-12264.498257
   788	   743	-12264.510733
   789	   744	-12264.517252
   790	   745	-12264.561013
   791	   746	-12264.567281
   792	   747	-12264.589893
   793	   748	-12264.593629
   795	   749	-12264.603990
   796	   750	-12264.608001
   797	   751	-12264.612673
   798	   752	-12264.638701
   799	   753	-12264.660728
   800	   754	-12264.692922
   801	   755	-12264.703288
   802	   756	-12264.734101
   803	   757	-12264.751021
   804	   758	-12264.756690
   805	   759	-12264.763612
   806	   760	-12264.783573
   807	   761	-12264.789242
   810	   762	-12264.811557
   811	   763	-12264.826072
   812	   764	-12264.831433
   814	   765	-12264.844557
   815	   766	-12264.866583
   816	   767	-12264.868673
   817	   768	-12264.881183
   818	   769	-12264.904613
   819	   770	-12264.923713
   820	   771	-12264.925594
   821	   772	-12264.936847
   822	   773	-12264.950360
   823	   774	-12264.991832
   824	   775	-12264.997279
   825	   776	-12265.003478
   827	   777	-12265.005284
   828	   778	-12265.030074
   829	   779	-12265.060703
   830	   780	-12265.074245
   831	   781	-12265.088333
   832	   782	-12265.093869
   833	   783	-12265.099517
   834	   784	-12265.127002
   837	   785	-12265.146658
   838	   786	-12265.149423
   839	   787	-12265.165276
   840	   788	-12265.176468
   841	   789	-12265.183218
   842	   790	-12265.191769
   843	   791	-12265.221273
   844	   792	-12265.237247
   845	   793	-12265.259796
   846	   794	-12265.263600
   847	   795	-12265.265422
   848	   796	-12265.270987
   849	   797	-12265.273899
   850	   798	-12265.295430
   852	   799	-12265.305556
   854	   800	-12265.330736
   856	   801	-12265.332680
   857	   802	-12265.336806
   858	   803	-12265.358928
   859	   804	-12265.374208
   860	   805	-12265.387650
   861	   806	-12265.402947
   862	   807	-12265.435704
   864	   808	-12265.448549
   866	   809	-12265.451003
   867	   810	-12265.457369
   868	   811	-12265.464402
   870	   812	-12265.498456
   871	   813	-12265.500696
   873	   814	-12265.503629
   874	   815	-12265.510881
   875	   816	-12265.514467
   876	   817	-12265.527358
   877	   818	-12265.540560
   879	   819	-12265.550786
   880	   820	-12265.557755
   881	   821	-12265.573748
   882	   822	-12265.599809
   883	   823	-12265.604551
   885	   824	-12265.618993
   886	   825	-12265.620902
   887	   826	-12265.628002
   889	   827	-12265.641148
   890	   828	-12265.648330
   891	   829	-12265.665268
   892	   830	-12265.674238
   894	   831	-12265.677557
   895	   832	-12265.682819
   897	   833	-12265.735479
   898	   834	-12265.740742
   900	   835	-12265.764430
   901	   836	-12265.781274
   903	   837	-12265.790909
   904	   838	-12265.812628
   905	   839	-12265.825586
   906	   840	-12265.830102
   907	   841	-12265.831753
   908	   842	-12265.834351
   912	   843	-12265.866888
   913	   844	-12265.869354
   914	   845	-12265.882796
   915	   846	-12265.885395
   916	   847	-12265.889015
   917	   848	-12265.907526
   918	   849	-12265.917547
   919	   850	-12265.929309
   921	   851	-12265.933265
   922	   852	-12265.936416
   923	   853	-12265.940388
   924	   854	-12265.979666
   925	   855	-12265.991285
   926	   856	-12265.998473
   927	   857	-12266.031442
   928	   858	-12266.032720
   929	   859	-12266.046387
   930	   860	-12266.065768
   931	   861	-12266.081587
   932	   862	-12266.101938
   933	   863	-12266.111425
   936	   864	-12266.119566
   937	   865	-12266.146319
   940	   866	-12266.163989
   941	   867	-12266.165267
   942	   868	-12266.166879
   943	   869	-12266.193338
   944	   870	-12266.216980
   945	   871	-12266.220091
   946	   872	-12266.232442
   949	   873	-12266.233548
   950	   874	-12266.239634
   952	   875	-12266.267324
   953	   876	-12266.275574
   955	   877	-12266.313005
   957	   878	-12266.325144
   958	   879	-12266.337376
   959	   880	-12266.346624
   962	   881	-12266.353488
   963	   882	-12266.370425
   965	   883	-12266.394691
