	443	0.5
    88	    80	-1592.099110
    89	    81	-1592.172706
    90	    82	-1592.213852
    91	    83	-1592.246797
    92	    84	-1592.273523
    93	    85	-1592.371619
    94	    86	-1592.402605
    95	    87	-1592.428733
    96	    88	-1592.445389
    97	    89	-1592.484707
    98	    90	-1592.510609
    99	    91	-1592.538109
   100	    92	-1592.564487
   101	    93	-1592.579609
   102	    94	-1592.582826
   103	    95	-1592.593025
   104	    96	-1592.618054
   105	    97	-1592.635199
   106	    98	-1592.667152
   107	    99	-1592.727753
   109	   100	-1592.772360
   110	   101	-1592.806038
   111	   102	-1592.833470
   112	   103	-1592.885850
   113	   104	-1592.887472
   114	   105	-1592.905869
   115	   106	-1592.932625
   116	   107	-1592.983652
   118	   108	-1592.995639
   119	   109	-1593.003026
   120	   110	-1593.043405
   121	   111	-1593.099432
   122	   112	-1593.106819
   123	   113	-1593.126825
   124	   114	-1593.164103
   125	   115	-1593.185605
   126	   116	-1593.245218
   128	   117	-1593.256539
   130	   118	-1593.261074
   131	   119	-1593.270332
   132	   120	-1593.293199
   134	   121	-1593.311171
   135	   122	-1593.317320
   136	   123	-1593.325908
   137	   124	-1593.331345
   138	   125	-1593.345537
   140	   126	-1593.354820
   141	   127	-1593.360828
   142	   128	-1593.369994
   145	   129	-1593.371009
   146	   130	-1593.384843
   147	   131	-1593.393020
   148	   132	-1593.399700
   149	   133	-1593.413956
   150	   134	-1593.422927
   151	   135	-1593.432026
   152	   136	-1593.446092
   156	   137	-1593.461773
   157	   138	-1593.477621
   162	   139	-1593.482523
   163	   140	-1593.495105
   164	   141	-1593.503236
   167	   142	-1593.507330
   174	   143	-1593.522234
   176	   144	-1593.530684
   177	   145	-1593.539166
   179	   146	-1593.544255
   186	   147	-1593.557839
   189	   148	-1593.567171
   190	   149	-1593.574491
   191	   150	-1593.576993
   195	   151	-1593.584053
   199	   152	-1593.585457
   205	   153	-1593.586703
   207	   154	-1593.590226
   209	   155	-1593.599790
   213	   156	-1593.604470
   214	   157	-1593.612082
   227	   158	-1593.615931
   240	   159	-1593.618223
   242	   160	-1593.621910
   246	   161	-1593.626860
   247	   162	-1593.635279
   255	   163	-1593.640697
   256	   164	-1593.647299
   261	   165	-1593.650047
   275	   166	-1593.652905
   281	   167	-1593.664176
   292	   168	-1593.668302
   293	   169	-1593.671041
   307	   170	-1593.672049
   313	   171	-1593.673920
   315	   172	-1593.679879
   325	   173	-1593.682326
   328	   174	-1593.684771
   345	   175	-1593.690036
   351	   176	-1593.691894
   355	   177	-1593.693109
   362	   178	-1593.700284
   373	   179	-1593.702117
   374	   180	-1593.707145
   383	   181	-1593.711588
   389	   182	-1593.715013
   390	   183	-1593.717507
   391	   184	-1593.722322
   394	   185	-1593.727715
   412	   186	-1593.732425
   417	   187	-1593.735124
   420	   188	-1593.751037
   424	   189	-1593.756030
   432	   190	-1593.758105
   532	   190	-1593.758463
   596	   191	-1593.765736
   603	   192	-1593.767997
   624	   193	-1593.771632
   676	   194	-1593.777694
   736	   195	-1593.779860
   765	   196	-1593.784992
   836	   197	-1593.788625
   936	   197	-1593.789021
  1029	   198	-1593.791183
  1035	   199	-1593.792465
  1122	   200	-1593.795642
  1176	   201	-1593.801315
  1204	   202	-1593.802504
  1304	   202	-1593.802729
  1397	   203	-1593.804070
  1423	   204	-1593.805708
  1471	   205	-1593.812383
  1571	   205	-1593.812658
  1613	   206	-1593.813845
  1713	   206	-1593.813845
  1813	   206	-1593.813845
  1844	   207	-1593.823915
  1944	   207	-1593.823915
  2044	   207	-1593.823915
  2144	   207	-1593.823915
  2244	   207	-1593.823915
  2344	   207	-1593.823915
  2444	   207	-1593.823915
  2544	   207	-1593.823915
  2644	   207	-1593.823915
  2744	   207	-1593.823915
  2844	   207	-1593.823931
